Nom du fichier,Aire du Rectangle,Aire de l'enveloppe,Ratio
test-1142.points,142976.5785478253,113457.0,1.260182964011258,1.1562233899240302
test-1143.points,142021.5238841034,114055.0,1.2452020856964043,1.1175200119460469
test-1144.points,141532.73002448204,112425.5,1.2589023844633294,1.0931348253729352
test-1145.points,132972.64762788705,108851.0,1.2216024439636481,1.218047764081018
test-1146.points,135351.6823338736,108499.0,1.2474924407955246,1.2780364567531848
test-1147.points,134619.6,108510.0,1.2406192977605752,1.1443799261157515
test-1148.points,139545.20245201408,111745.5,1.248776930185234,1.1554116966868648
test-1149.points,127313.35326532139,103821.0,1.2262774705052097,1.1590752391256762
test-1150.points,133471.2806586383,107495.5,1.2416452843015597,1.1757770149758406
test-1151.points,141014.4528981427,112615.5,1.2521762359368178,1.2352170508886624
test-1152.points,134952.7378815081,110116.5,1.2255451079675443,1.1536900381467878
test-1153.points,139477.37226277363,111232.5,1.2539264357339233,1.199335352752949
test-1154.points,139470.82529365693,112039.0,1.2448417541539725,1.1964648781555651
test-1155.points,137422.19710906703,110694.5,1.2414546080344284,1.1627556388626918
test-1156.points,138067.65599999996,108402.5,1.2736574894490438,1.144358057679726
test-1157.points,125952.0175198467,104461.5,1.2057266793971626,1.1686114435475805
test-1158.points,133837.5283018868,107368.5,1.2465250823275618,1.2380743619451806
test-1159.points,133571.71970802918,106835.5,1.250255951514517,1.2573210295570254
test-1160.points,140754.78611632268,111257.0,1.265131956787642,1.2704570428912196
test-1161.points,131573.4606777323,106248.0,1.2383617637765634,1.359605236631839
test-1162.points,135705.59292035399,110431.5,1.228866699450374,1.173653900090453
test-1163.points,139437.85927570626,112260.5,1.2420919136802906,1.2012329112526516
test-1164.points,140794.42003514938,112272.0,1.2540474921186884,1.2256990788551105
test-1165.points,131329.32135977334,106240.5,1.23615119808146,1.2163361046414485
test-1166.points,137078.12058912442,109636.0,1.2503020959276554,1.2775679888113791
test-1167.points,140049.85287857818,109999.5,1.273186267924656,1.2290362475276833
test-1168.points,137854.13083207255,109802.5,1.2554735168331554,1.1543739969486604
test-1169.points,138433.17341977308,109341.5,1.2660625052681103,1.1914656221990538
test-1170.points,134299.26475548057,108874.0,1.2335292609390724,1.311092636276383
test-1171.points,135145.9557420832,108293.0,1.2479657571780558,1.2101503473117834
test-1172.points,132886.06513614522,107671.5,1.2341804947097905,1.167770653828717
test-1173.points,139121.499482223,110895.5,1.254527906743042,1.2286691589746672
test-1174.points,140675.61164447188,112782.0,1.2473232576516808,1.2298549144063897
test-1175.points,136927.53509127788,108973.0,1.2565271681175876,1.122030026619997
test-1176.points,129770.13365853662,104452.5,1.242384180929481,1.1965252565175435
test-1177.points,137178.46267479367,107804.5,1.2724743649364698,1.1319339435517908
test-1178.points,130807.5,107673.0,1.2148588782703185,1.289983187079114
test-1179.points,138785.23217655526,111805.5,1.2413095257080846,1.1075889145912508
test-1180.points,133569.05627609242,107902.0,1.237873776909533,1.3607694935503618
test-1181.points,139847.50026800056,111432.0,1.2550030535932277,1.1144372017569986
test-1182.points,142798.52165007722,112445.5,1.2699354055971757,1.1653082253549598
test-1183.points,133735.3583358639,108273.0,1.2351681244249617,1.3488520395559376
test-1184.points,137998.2100265854,108505.5,1.2718084339188835,1.1999514826109103
test-1185.points,143008.50735577714,112292.5,1.2735356978941348,1.1188619975991783
test-1186.points,141600.73288029266,112775.0,1.2556039271141004,1.2865805251334281
test-1187.points,131673.00198619123,107752.5,1.2219948677403423,1.1835550236899683
test-1188.points,141496.10792168288,113298.0,1.2488844279835731,1.1373378753435501
test-1189.points,134644.75088214534,108003.0,1.2466760264265375,1.2432416532380213
test-1190.points,139130.54048780486,110616.0,1.2577795299758159,1.2565721076842227
test-1191.points,138317.17647058822,109370.0,1.2646719984510215,1.2887591221303871
test-1192.points,135929.61158361583,110185.0,1.2336489684041914,1.1236611859657835
test-1193.points,140958.9861218196,110189.5,1.2792415440837792,1.2030424941677271
test-1194.points,135616.70907401666,106467.0,1.2737910251440978,1.330249219090135
test-1195.points,136195.53103448235,108525.0,1.254969187141049,1.268519018276726
test-1196.points,130471.69932885896,103428.0,1.2614736756860712,1.2230301720497203
test-1197.points,137758.43142312433,108569.5,1.2688501966309538,1.2849923081714896
test-1198.points,133297.95336264677,107100.0,1.2446120762151893,1.1921536142489912
test-1199.points,139704.59751037337,110370.0,1.2657841579267315,1.1367886177825162
test-1200.points,138687.92447253937,109537.5,1.2661227841838583,1.1269827489954956
test-1201.points,133605.9686389618,109866.0,1.2160811228128974,1.1552368147122707
test-1202.points,136903.48608606026,110439.5,1.2396242837577158,1.317135149826928
test-1203.points,134691.4654867257,108981.0,1.2359169532920942,1.1420805158273384
test-1204.points,136087.83881799856,109025.0,1.2482259923687096,1.1761811581659396
test-1205.points,136208.77629044207,108441.0,1.25606344731644,1.2438418298758422
test-1206.points,137848.83698786906,111225.0,1.2393691794818527,1.2542309542697485
test-1207.points,134392.39372897902,107007.0,1.255921516620212,1.194518860565229
test-1208.points,139477.43633642615,112450.0,1.2403507010798236,1.2389635224878004
test-1209.points,136679.47444941735,109191.0,1.2517467048512914,1.1708027563386176
test-1210.points,136604.70275229347,110204.0,1.2395621098353369,1.1600328682558696
test-1211.points,134716.55930568947,108746.0,1.2388185248716226,1.1790929331547646
test-1212.points,141756.6116588082,111579.5,1.27045390648648,1.2968945316876745
test-1213.points,137019.7998293118,107117.0,1.2791601690610437,1.274535490009177
test-1214.points,130029.01330603885,106759.0,1.2179676964568686,1.298497779877143
test-1215.points,144516.55765522557,111580.0,1.295183345180369,1.1597267267503604
test-1216.points,142560.31466384343,111728.0,1.2759587092209959,1.1442578180181577
test-1217.points,136770.15384615384,108251.5,1.2634481170806302,1.193721520865701
test-1218.points,142107.12161632004,112193.5,1.2666252645324376,1.1885740013248356
test-1219.points,141481.0295495839,111927.0,1.2640473661367133,1.0893721981626738
test-1220.points,128540.22664624802,106389.5,1.2082040675653896,1.1522745917728727
test-1221.points,130482.40339302541,104122.5,1.2531624134363408,1.2731315320977123
test-1222.points,137607.16482346682,111020.0,1.2394808577145273,1.1810062266224122
test-1223.points,133010.22358346087,108104.5,1.23038563226749,1.1957408601
test-1224.points,141993.71373536804,113696.0,1.2488892637856042,1.186626056831489
test-1225.points,133526.9198202306,106190.5,1.2574281109913843,1.256793237285163
test-1226.points,141796.83725016462,113204.0,1.252577976486384,1.1768079141597545
test-1227.points,133874.85148514848,108530.0,1.2335285311448307,1.1734772689738424
test-1228.points,134494.5544554455,106844.5,1.2587878127132937,1.1731124416378562
test-1229.points,134431.0757258306,108397.0,1.2401733971035231,1.221662701457376
test-1230.points,134512.47816805734,107330.0,1.253260767428094,1.128628421699373
test-1231.points,139709.62622740195,110032.5,1.269712368867398,1.1397738074791717
test-1232.points,135083.74968824396,110019.0,1.2278220097278103,1.2041091436291342
test-1233.points,139651.65435001676,109203.0,1.278826170984467,1.325151822156514
test-1234.points,143180.12195121945,111490.5,1.28423607348805,1.2660083884897118
test-1235.points,135110.5288197619,110897.5,1.2183370122839732,1.243584663081167
test-1236.points,141140.04700494086,114421.0,1.2335152376306873,1.1458675870580899
test-1237.points,123955.19999999998,102377.5,1.2107660374594025,1.2470341363603554
test-1238.points,140792.28440366965,112479.5,1.2517150627773919,1.102650229183114
test-1239.points,140868.77087707416,112379.0,1.2535150773460715,1.233303919724522
test-1240.points,141188.47444794947,111832.5,1.262499492079221,1.1783475066410731
test-1241.points,138004.9964996158,109538.0,1.2598823832790065,1.273746686218618
test-1242.points,140700.98586527415,113237.0,1.242535442172383,1.174620750927992
test-1243.points,135288.97570498902,108095.5,1.2515689895045494,1.3565240417985447
test-1244.points,136461.15374957197,110258.0,1.2376530841260676,1.1456951876961181
test-1245.points,134217.1133287367,107229.5,1.251680865141931,1.2358531451694124
test-1246.points,142372.76909173033,114538.5,1.2430123416294987,1.1812957027341013
test-1247.points,131366.62717149217,107180.5,1.2256579057896928,1.2673322227638981
test-1248.points,138094.6891631315,108284.0,1.2753009600968888,1.1238701775440674
test-1249.points,135945.16513761465,110138.5,1.2343110278205591,1.1285819546747553
test-1250.points,141953.9663437014,113871.5,1.2466154072239446,1.164470249142123
test-1251.points,136608.10386266088,108473.0,1.2593742577660882,1.1536923957619136
test-1252.points,137874.2594594594,110809.0,1.2442514548408468,1.1405499834158974
test-1253.points,136748.25924542398,110498.5,1.2375576070754262,1.242475693730674
test-1254.points,136600.4080980288,107684.5,1.2685243289241144,1.163154067253305
test-1255.points,134164.8768683274,108467.5,1.236913147886025,1.188472180759805
test-1256.points,137678.9721901211,109650.5,1.2556164558312193,1.240829222569331
test-1257.points,141976.41107300346,111893.5,1.2688530707592796,1.3111588526421074
test-1258.points,139315.3652951372,110737.5,1.2580685431325178,1.1321651713574243
test-1259.points,130180.45126640215,106600.0,1.221204983737356,1.309322319841041
test-1260.points,133282.68529214227,106760.0,1.248432795917406,1.1914452910593591
test-1261.points,136029.22364117738,108420.0,1.2546506515511657,1.2599107255845001
test-1262.points,134311.99999999997,111842.0,1.2009084243843993,1.1139160141375277
test-1263.points,134882.08184110967,108310.0,1.2453335965387284,1.2449351809074278
test-1264.points,135931.7267351951,108203.5,1.2562599799007896,1.395267489358487
test-1265.points,140405.27974078065,112134.0,1.2521204963773758,1.2159624014511723
test-1266.points,137074.82352941175,109237.5,1.2548330337971094,1.2213053049376077
test-1267.points,140252.92307692303,111418.5,1.2587938544938502,1.1364009668805377
test-1268.points,138113.53957668884,111871.5,1.234573055484988,1.2144387746493777
test-1269.points,133053.71141877313,100777.5,1.320271999392455,1.3648218835131256
test-1270.points,140109.59085791488,110649.0,1.2662526625447577,1.1278970179161134
test-1271.points,131098.45238623754,107048.5,1.224664076434864,1.1953906162642656
test-1272.points,132583.8838310269,107113.5,1.2377887365367288,1.1560568361222976
test-1273.points,136215.36538722363,107047.0,1.272481857382492,1.2203316013533896
test-1274.points,142708.1384425216,113441.5,1.2579888175184708,1.1453370696853193
test-1275.points,137834.39020886287,111563.0,1.2354847952176158,1.113278693145634
test-1276.points,139219.25425631428,112186.5,1.240962631478068,1.208202957643879
test-1277.points,142129.09900833,113016.0,1.257601569762954,1.1651988712808683
test-1278.points,142809.25394522035,113515.0,1.2580650481894053,1.1567025324388234
test-1279.points,131557.49350167095,108396.5,1.2136692005892344,1.2829041224369797
test-1280.points,140024.72118959093,110282.5,1.2696912129267193,1.178107372495893
test-1281.points,139474.7852050493,111829.0,1.247214811945464,1.2428401151481696
test-1282.points,133862.3999999999,105460.5,1.2693131551623584,1.3429558170521219
test-1283.points,140907.94864864871,114403.5,1.2316751554685714,1.131095685655607
test-1284.points,129019.38461538458,108310.0,1.191204732853703,1.164742455743521
test-1285.points,140915.6269209551,113261.5,1.2441617577107411,1.1399261955657045
test-1286.points,143448.08275137818,113766.0,1.2609046881438934,1.1526750990312
test-1287.points,141882.35757871627,112247.5,1.2640135199333282,1.114736443575456
test-1288.points,136759.00655353986,107651.5,1.2703864465756618,1.209324557860819
test-1289.points,137144.14072954885,108395.5,1.2652198728687893,1.1377066621855996
test-1290.points,131319.0138561889,105369.0,1.2462774996079387,1.4339082653785145
test-1291.points,146826.57103448283,114975.5,1.2770248534207969,1.2522572250329491
test-1292.points,139827.59999999983,112613.5,1.2416593037246852,1.1149901105599254
test-1293.points,138971.17449664432,109662.5,1.2672625053837394,1.194107292477096
test-1294.points,144062.5660982949,112685.0,1.278453796852242,1.1266823097772443
test-1295.points,142566.02241195305,112182.5,1.270840125794603,1.1259045399780996
test-1296.points,138258.16028745504,108991.5,1.268522410348101,1.2226351118817216
test-1297.points,138342.69906448378,113241.5,1.2216607786410794,1.1003348109756206
test-1298.points,128429.39668508276,106757.0,1.2030067975409833,1.1708438701173043
test-1299.points,140520.4844925673,111342.5,1.26205612854541,1.2139646978650678
test-1300.points,136915.3148371532,110816.5,1.2355137983707587,1.1830254028869214
test-1301.points,138213.6850271528,110818.0,1.247213313966619,1.2424770192893693
test-1302.points,133978.76722295993,110120.5,1.2166560015888044,1.2629026664622196
test-1303.points,136460.79923900112,109471.0,1.2465474805108305,1.1190171761237964
test-1304.points,135920.19999999998,111167.0,1.222666798600304,1.1475700919580596
test-1305.points,133444.28320655352,108913.5,1.2252317959348797,1.145919959077583
test-1306.points,143157.42387747995,112321.0,1.27453836662316,1.2604738630383254
test-1307.points,132400.1328194485,106596.5,1.242068293231471,1.1610225464792667
test-1308.points,139456.17265375212,112269.0,1.2421609941635903,1.1021895757411209
test-1309.points,134120.56512924476,108067.5,1.241081408649638,1.1423764048604395
test-1310.points,133877.94946406863,108797.5,1.2305241339559148,1.2595208812389043
test-1311.points,141765.56246466923,109676.5,1.2925791985035011,1.1221853626667508
test-1312.points,139529.02583627947,111109.0,1.2557850924432716,1.111159903684936
test-1313.points,136164.5961207954,110774.5,1.2292052423689153,1.155597832833076
test-1314.points,132041.7752452125,108079.0,1.2217153678810178,1.2992877818768789
test-1315.points,137225.7098510676,110353.5,1.2435102633905368,1.1652542610041319
test-1316.points,140793.11985192035,111903.5,1.2581654716065211,1.2819033346956046
test-1317.points,130062.26662025753,107279.0,1.2123739652705332,1.2194424535666992
test-1318.points,140608.401037165,109626.0,1.2826190961739459,1.3981418821498306
test-1319.points,141524.15323049115,112588.5,1.2570036303040821,1.0742635035351675
test-1320.points,132932.99646434878,109297.0,1.2162547596397777,1.1775805396044783
test-1321.points,123389.74005996146,104597.5,1.179662420803188,1.2108357134328487
test-1322.points,136857.555354722,109603.0,1.2486661437617765,1.2071951557986849
test-1323.points,136050.51116858682,109041.5,1.247694787476207,1.151466274186354
test-1324.points,142185.8335862207,112281.5,1.2663335775370002,1.150406685022946
test-1325.points,134262.30266619264,108654.5,1.2356810133606306,1.127926729354985
test-1326.points,135633.84228369285,107750.5,1.2587769178211967,1.1872662058815668
test-1327.points,131261.99999999997,106486.0,1.2326690832597709,1.2759465363594373
test-1328.points,134637.97930003272,107726.5,1.249812992161007,1.2685248056267526
test-1329.points,136196.01639344246,108034.0,1.2606773459599985,1.137341925687215
test-1330.points,135690.18448519046,106647.0,1.2723300654044696,1.1961886057928408
test-1331.points,139721.85506778565,110444.0,1.2650923098383402,1.1386593978772823
test-1332.points,138379.91072961368,109136.0,1.2679584255389027,1.2309932156407017
test-1333.points,130834.11774945592,105196.0,1.2437176104553018,1.3401761913302024
test-1334.points,138740.3079245283,110846.0,1.251649206327051,1.1893509296151514
test-1335.points,142484.5636652396,112949.5,1.2614891050003727,1.1409214067391926
test-1336.points,133240.1242142318,106563.5,1.2503354733490528,1.154696278933034
test-1337.points,129067.23189249243,105573.5,1.2225343660340182,1.3555481398622815
test-1338.points,143973.80809248556,111978.0,1.285732984090496,1.2057301690234095
test-1339.points,131553.4327296247,105852.0,1.2428053577601246,1.1287102526477608
test-1340.points,142103.027027027,113137.0,1.2560261190152382,1.2005487169212656
test-1341.points,133468.82775430614,109336.0,1.2207216996625645,1.192051499265811
test-1342.points,132635.0764705883,108615.0,1.221148795935997,1.2924315908497355
test-1343.points,131216.8,101248.5,1.2959875948779487,1.2326728926356996
test-1344.points,133379.99540520736,104764.5,1.2731411442349971,1.3265959216571785
test-1345.points,137487.31495344103,108222.5,1.270413407132907,1.283687069297363
test-1346.points,130205.47511312217,108114.5,1.20432943881831,1.1790968181957109
test-1347.points,137157.01188118814,111453.0,1.2306264692847042,1.2302906672119247
test-1348.points,128066.08323424352,102372.5,1.2509813009767614,1.4392581936572701
test-1349.points,138660.0109589041,111016.5,1.2490036252170094,1.1480787486332868
test-1350.points,139449.963898917,109557.5,1.2728472619301918,1.2059424463731545
test-1351.points,135442.11312540993,106759.5,1.2686656749554834,1.2823310200681104
test-1352.points,123909.13127001059,101042.5,1.226307061583102,1.2296591048284597
test-1353.points,139974.9747634069,109787.0,1.2749685733593858,1.1971829749227845
test-1354.points,141354.68089159837,113240.0,1.2482751756587633,1.1017317603580015
test-1355.points,135138.03789445595,107165.5,1.261021857728989,1.153701263535648
test-1356.points,129613.50858041749,107655.0,1.2039710982343363,1.2267567197478706
test-1357.points,143005.39307149622,114586.0,1.2480180220227273,1.1797629649066974
test-1358.points,132766.38461538454,109169.0,1.2161546282862767,1.1753616064397876
test-1359.points,129685.1900702106,103866.0,1.2485817309823293,1.1661854271228864
test-1360.points,140456.84687220142,111752.0,1.2568620415938991,1.3534610067384236
test-1361.points,135478.61829652995,108200.0,1.2521129232581327,1.2158293004893157
test-1362.points,130004.36464088419,108708.0,1.1959042999676581,1.1342111203458753
test-1363.points,129639.72611464966,104353.5,1.2423131578207693,1.3054358664939953
test-1364.points,133982.33314187237,109288.0,1.2259564924042197,1.351581893627531
test-1365.points,138182.06896551722,110576.0,1.2496569686506767,1.1754348503615382
test-1366.points,138560.53060217152,111460.0,1.2431413117008032,1.095913657079413
test-1367.points,132590.6789807768,105727.5,1.254079392596787,1.356072808091899
test-1368.points,139467.01249619017,109103.5,1.278300077414475,1.226813439009315
test-1369.points,143906.7864632983,114181.0,1.2603391673159134,1.0995555481614503
test-1370.points,131548.60256579806,108229.5,1.2154597643507368,1.1740958557903842
test-1371.points,139752.4341523776,111338.0,1.255208771060892,1.1963375962286789
test-1372.points,132668.4788345826,106302.0,1.2480337043007903,1.2335443476330694
test-1373.points,135885.29538649748,108178.5,1.2561210904800628,1.260951807132353
test-1374.points,126588.84654368534,100019.5,1.2656416653121176,1.3331693310002055
test-1375.points,141214.07502623295,113724.5,1.2417207815926468,1.0928329154458771
test-1376.points,142703.10112359546,112496.0,1.2685171128181931,1.0991585729031985
test-1377.points,139878.59024390238,108875.0,1.2847631710117324,1.2438634960896673
test-1378.points,136663.02752497225,109518.0,1.2478590507950496,1.1542751520076096
test-1379.points,135255.6226415095,108018.5,1.2521523872439395,1.196185993382543
test-1380.points,129642.98516054604,107063.0,1.2109037217390326,1.1760193804977053
test-1381.points,141836.8711078928,111935.0,1.2671360263357556,1.1293402367518477
test-1382.points,131585.72858866103,104352.5,1.2609734178736594,1.1541971520433674
test-1383.points,138006.07692307694,109916.5,1.2555537787600308,1.18725833923595
test-1384.points,141592.72712847052,112184.5,1.2621416249880377,1.1541645672127958
test-1385.points,139590.84189274444,110378.5,1.264656086943965,1.2481058639825133
test-1386.points,143905.32431819206,112280.0,1.2816648051139299,1.1404690372468933
test-1387.points,143067.40611353688,112252.5,1.2745142078219807,1.2745455184826493
test-1388.points,141564.8076923079,111618.0,1.2682972969620303,1.1970676030011262
test-1389.points,135194.09502441593,106936.5,1.2642464923053955,1.3119465727552622
test-1390.points,137319.33863159243,105177.0,1.3056023525256704,1.319310479451045
test-1391.points,135317.63205036486,107960.0,1.253405261674369,1.3509360995244777
test-1392.points,129515.39158197196,107059.0,1.209757158034093,1.2913337113009702
test-1393.points,137698.98449102967,110363.5,1.2476859150990107,1.0995355556441293
test-1394.points,138870.42485895017,110975.0,1.2513667479968476,1.2225309097087604
test-1395.points,130445.95890410958,104135.5,1.2526560001546982,1.3379672429458531
test-1396.points,141772.1310219327,112718.0,1.2577594618599752,1.1727233464632356
test-1397.points,139903.49357182765,111703.0,1.252459589910993,1.2170985320440109
test-1398.points,137591.10679483786,110796.5,1.2418362204116362,1.1319688298265922
test-1399.points,136818.7294117647,110646.5,1.2365391531748833,1.1557720634851938
test-1400.points,140529.1769529015,111133.5,1.264507794255571,1.1434982403547955
test-1401.points,129734.3167420814,105486.0,1.2298723692440836,1.2270766033137386
test-1402.points,138128.25969341752,109554.0,1.2608235180223226,1.2491059530181037
test-1403.points,144158.95042412815,114463.0,1.259437114387428,1.118191053917395
test-1404.points,143211.28916527124,112671.5,1.2710515894904324,1.1513091112181513
test-1405.points,144388.02474947876,112948.5,1.2783527426170225,1.1163168178584464
test-1406.points,126029.02877223816,100562.0,1.2532470393611719,1.1832460907042963
test-1407.points,137718.20635218942,106221.5,1.2965191260920756,1.30427211367587
test-1408.points,142147.54512885702,111528.0,1.2745458102795444,1.1394888617703165
test-1409.points,141863.8262248854,111892.5,1.267858223070227,1.2815732053532154
test-1410.points,140760.07363469008,111326.0,1.2643953221591548,1.111480763263144
test-1411.points,136040.04466682932,107008.5,1.271301295381482,1.1576136293097519
test-1412.points,132000.5513171759,109446.0,1.2060792657308252,1.2556765097879623
test-1413.points,139300.45322658124,109323.0,1.2742099395971684,1.1844246356556931
test-1414.points,132425.90900227486,107972.5,1.2264781217650313,1.2889463788121511
test-1415.points,139190.7111756167,111136.0,1.2524358549490417,1.1506254624257632
test-1416.points,133291.2713873575,112144.5,1.1885671734891814,1.1103009818645702
test-1417.points,137989.24903575523,109581.0,1.2592442945013755,1.1243389081504807
test-1418.points,137119.5653621982,108358.5,1.265425096897781,1.1766567480362549
test-1419.points,130249.43019208455,103832.5,1.2544187050498115,1.2211222711909893
test-1420.points,140114.46745562128,109986.0,1.2739300225085128,1.1907320503731138
test-1421.points,138706.4019403237,111455.0,1.2445058717897242,1.1920570091013365
test-1422.points,135437.9826622632,109887.0,1.2325205225573836,1.382633387522576
test-1423.points,135581.34425851126,109206.0,1.2415191862948123,1.331092676178158
test-1424.points,134270.04301420436,108003.5,1.2432008501039722,1.2669175445341032
test-1425.points,141707.74889769068,112300.0,1.2618677550996498,1.1966759033573213
test-1426.points,142636.5120639735,110908.0,1.286079562015125,1.1823502611945187
test-1427.points,138465.98027881669,108962.0,1.2707731161213698,1.14379245136654
test-1428.points,136938.76332518333,110530.5,1.2389228613385748,1.256875460883397
test-1429.points,130928.27139439291,107107.5,1.2224005918763197,1.25910993000334
test-1430.points,139906.98026281886,108807.0,1.2858270172214918,1.1852145650105785
test-1431.points,138137.2700065058,109522.5,1.261268415225235,1.1400127460756455
test-1432.points,139034.3156981787,112175.5,1.2394356673086253,1.2611158336612887
test-1433.points,140116.90605152785,112203.0,1.2487803895753933,1.2948621042542614
test-1434.points,135236.8596035225,106202.5,1.2733867809469879,1.2000042790805177
test-1435.points,135322.73198607712,105888.5,1.2779738308322162,1.1809496496658818
test-1436.points,143316.89403630077,113531.5,1.2623535673914357,1.1880230714751572
test-1437.points,136647.2262106332,108752.0,1.25650310992564,1.1984463008023265
test-1438.points,146878.71611080645,114503.5,1.2827443362937068,1.146556291299847
test-1439.points,143901.35384615374,112312.0,1.2812642802741803,1.2720929622250299
test-1440.points,137704.09435254964,110180.5,1.2498045874955155,1.1588714461022536
test-1441.points,140037.20611732485,109886.0,1.2743862377129467,1.1485742288349123
test-1442.points,141068.8847768027,111474.5,1.2654812067046965,1.1973790974586032
test-1443.points,125315.61188850357,102167.5,1.2265702095921263,1.2285507123038908
test-1444.points,127280.97288414107,106015.5,1.2005883374048236,1.2407892447422504
test-1445.points,144348.97115539561,114573.0,1.259886458025849,1.1048186246250753
test-1446.points,136848.94333389518,109139.5,1.2538901436592176,1.1485955730827624
test-1447.points,140143.09768671516,110321.5,1.270315375395686,1.25946329313133
test-1448.points,128035.4776895702,103800.0,1.2334824440228342,1.2312128059869414
test-1449.points,135458.59739139804,107727.0,1.257424762514486,1.344955468179362
test-1450.points,134175.34629115416,108813.0,1.2330819506047455,1.4030948489544524
test-1451.points,144280.2304005898,114271.5,1.2626090530061282,1.1394440619222743
test-1452.points,137571.790359634,107794.0,1.2762471970576656,1.1913917236824505
test-1453.points,141012.87789192572,110981.5,1.2705980536569224,1.188795251522864
test-1454.points,140186.95509480583,110529.5,1.2683216254014162,1.1747670702717234
test-1455.points,120678.374808771,100954.5,1.1953739041723845,1.2318227295794735
test-1456.points,139372.84226646245,109729.0,1.2701550389273797,1.2032905570172205
test-1457.points,134597.08321294418,108675.0,1.238528485971421,1.2708242937175709
test-1458.points,133421.95200000008,106410.0,1.253847871440655,1.2369643111544655
test-1459.points,142029.0,110671.5,1.2833385288895516,1.2645612134891957
test-1460.points,137750.5471698113,111136.0,1.2394772816172195,1.1732589136692448
test-1461.points,136472.5027891529,109492.0,1.2464152886891544,1.1685354996915565
test-1462.points,139473.792242833,111979.0,1.24553525431405,1.198915346922375
test-1463.points,135320.4590163934,104817.5,1.291010174984076,1.1809863564965086
test-1464.points,136312.09454136156,109093.5,1.2494978577216933,1.1487088149833768
test-1465.points,138775.91687321258,111443.5,1.2452580623653473,1.1247874259529456
test-1466.points,142428.5886827361,112317.5,1.2680890215926823,1.2351180708148897
test-1467.points,136491.2617052735,107790.0,1.2662701707512154,1.1329893584477837
test-1468.points,137370.31847905062,109772.5,1.2514092188758625,1.1541348976244792
test-1469.points,137544.34688595263,113035.5,1.2168243329392328,1.0986140983095483
test-1470.points,140740.72641509437,113574.5,1.2391930091269991,1.0873099769870624
test-1471.points,132945.23030807657,104789.0,1.2686945224028912,1.3000833748072158
test-1472.points,140451.60710153953,110553.0,1.2704459137385646,1.1118039982310517
test-1473.points,128356.656216074,108542.5,1.1825474465400558,1.242123701546115
test-1474.points,132181.76997715654,106912.5,1.2363546823538552,1.2571081731003002
test-1475.points,128897.11196298743,106809.5,1.206794451457852,1.3970164837750612
test-1476.points,134577.84249291776,110783.5,1.2147823682490422,1.3888464862161696
test-1477.points,130535.44412607442,106607.5,1.2244489752228915,1.2202228616597919
test-1478.points,134643.72331210194,109386.5,1.2308989071969754,1.1069875435796652
test-1479.points,131262.27735738092,104721.0,1.253447516327966,1.27806552424493
test-1480.points,134868.3209417986,108515.0,1.242854176305567,1.1240474212519342
test-1481.points,144506.4697156983,113360.5,1.2747515202887982,1.1001101534336735
test-1482.points,137740.19583814987,111965.0,1.2302076170066527,1.1517023231520134
test-1483.points,126721.31284085274,108037.5,1.1729382190522064,1.3356256247107356
test-1484.points,134939.58692037687,108921.5,1.2388700754247497,1.2262118920452
test-1485.points,137402.46031899462,109351.5,1.2565210382938927,1.1962975044986206
test-1486.points,140780.46199628687,110223.0,1.2772330819909354,1.1984054254149143
test-1487.points,135630.05382635148,107191.5,1.2653060534310228,1.2128565320219764
test-1488.points,137567.13738630924,110239.5,1.2478933357490667,1.1551964672298716
test-1489.points,134395.7181208054,107300.5,1.2525171655379554,1.2362407093623458
test-1490.points,132356.12062726173,105725.0,1.2518904764933718,1.1591668388529932
test-1491.points,128150.1213908723,105101.5,1.219298691178264,1.1953620078793685
test-1492.points,137927.0265191063,110152.0,1.2521518131228329,1.2087667365370398
test-1493.points,140362.94458404966,109743.0,1.279015013112906,1.2082129182124148
test-1494.points,143043.0039656312,113800.0,1.2569684004009771,1.1392402969984046
test-1495.points,131917.13138645375,105819.0,1.2466299188846404,1.2969147328925177
test-1496.points,136240.99429386584,106169.0,1.283246468308695,1.2065139743377096
test-1497.points,130297.45499560509,106621.5,1.2220561049657441,1.1664306589036737
test-1498.points,143332.80471527472,113289.5,1.2651905491265714,1.2452217592110737
test-1499.points,140792.54227297843,110456.0,1.274648206281039,1.1852586748258713
test-1500.points,138220.15914183747,110427.5,1.2516824082935634,1.1848268751669444
test-1501.points,141364.06525777976,112058.0,1.2615258639077955,1.1186104108375252
test-1502.points,132323.4563526361,105321.5,1.2563764886811915,1.1572311121345151
test-1503.points,135456.45964658467,107413.5,1.261074815051969,1.401198006575438
test-1504.points,136682.9681592489,107300.0,1.273839405025619,1.1737289094850822
test-1505.points,140882.37932890723,111983.5,1.2580637266106813,1.2431598949989504
test-1506.points,136108.68977937862,110118.0,1.2360258066744638,1.2262958993189372
test-1507.points,131838.72935779812,107394.0,1.2276172724528196,1.2797624143381894
test-1508.points,131875.67790777696,103861.0,1.2697324107006187,1.1450474701746085
test-1509.points,138944.20331210183,111689.0,1.2440276420426526,1.15333692774466
test-1510.points,131531.98801331816,105307.5,1.2490277331939146,1.3657682858973599
test-1511.points,131665.8352976884,105715.5,1.245473325081832,1.2024136049208487
test-1512.points,131924.2764731945,105092.5,1.2553158072478483,1.1970739234019134
test-1513.points,135895.79200693785,109057.5,1.246093042724598,1.135877102994458
